,id,publication_year,cited_by_count,author_ids
723,https://openalex.org/W2085623589,2008.0,75,"['A5016766075', 'A5072046918']"
724,https://openalex.org/W4212955467,2022.0,73,"['A5012749606', 'A5027736166', 'A5055203249', 'A5072046918']"
725,https://openalex.org/W2997208123,2019.0,71,"['A5090968735', 'A5040994034', 'A5063479107', 'A5090216634', 'A5048176602', 'A5033656008', 'A5045958113', 'A5040323504', 'A5075847557']"
726,https://openalex.org/W2304007761,2016.0,65,"['A5019516390', 'A5083275823', 'A5038920997', 'A5034259217', 'A5066740344']"
727,https://openalex.org/W3134121894,2021.0,65,"['A5021448872', 'A5000176068', 'A5086013357']"
728,https://openalex.org/W1523178470,2012.0,60,"['A5029891941', 'A5021448872', 'A5040298130', 'A5035800370']"
729,https://openalex.org/W2799928191,2017.0,59,"['A5049752109', 'A5010601798', 'A5029769161', 'A5032538899', 'A5072046918']"
730,https://openalex.org/W2754068838,2017.0,58,"['A5060364668', 'A5027642003', 'A5021448872', 'A5037225650']"
731,https://openalex.org/W3209595240,2021.0,57,"['A5007160163', 'A5057729251', 'A5004489992', 'A5032538899', 'A5055203249', 'A5019904524', 'A5072046918']"
732,https://openalex.org/W2054309584,2013.0,55,"['A5037225650', 'A5021448872', 'A5054153651', 'A5024874859', 'A5083523038']"
733,https://openalex.org/W2598883057,2017.0,54,"['A5104357062', 'A5023371191', 'A5077630021', 'A5055203249', 'A5032538899', 'A5072046918']"
734,https://openalex.org/W2610710959,2017.0,53,"['A5022049038', 'A5072046918']"
735,https://openalex.org/W2938804893,2019.0,53,"['A5012749606', 'A5027736166', 'A5072046918', 'A5055203249']"
736,https://openalex.org/W3092139632,2020.0,51,"['A5039453977', 'A5054419110', 'A5028828782', 'A5052914581', 'A5021448872']"
737,https://openalex.org/W4226076105,2022.0,50,"['A5087454958', 'A5087013085', 'A5066847430', 'A5060717781', 'A5026169107', 'A5085570615', 'A5074307166']"
738,https://openalex.org/W2035054118,2005.0,48,"['A5074755166', 'A5021997838']"
739,https://openalex.org/W2972990085,2019.0,48,"['A5021448872', 'A5083913334', 'A5051846732', 'A5045427733', 'A5054153651', 'A5049255134']"
740,https://openalex.org/W2964389910,2019.0,47,"['A5001911347', 'A5085949290', 'A5021448872', 'A5038267865', 'A5015012749']"
741,https://openalex.org/W2555914783,2016.0,39,['A5072046918']
742,https://openalex.org/W4214904634,2022.0,39,"['A5021448872', 'A5000176068', 'A5052153374']"
743,https://openalex.org/W4225727585,2022.0,38,"['A5088136048', 'A5014907930', 'A5031744614', 'A5073770015', 'A5103085873', 'A5089042219']"
744,https://openalex.org/W4294391399,2022.0,38,"['A5091880612', 'A5062128623', 'A5061020925', 'A5038920997', 'A5040275786']"
745,https://openalex.org/W1989362037,2013.0,37,"['A5017938670', 'A5004337400', 'A5021448872']"
746,https://openalex.org/W4293052867,2022.0,35,"['A5109368065', 'A5070909977', 'A5047436850', 'A5052345140', 'A5042391987']"
747,https://openalex.org/W4384828536,2023.0,32,"['A5091880612', 'A5020584010', 'A5038920997', 'A5040275786']"
748,https://openalex.org/W1986777098,2003.0,31,"['A5074755166', 'A5021997838', 'A5106266189']"
749,https://openalex.org/W4220950867,2022.0,30,"['A5057340719', 'A5040275786', 'A5000497674', 'A5050544731', 'A5038920997']"
750,https://openalex.org/W2790985553,2018.0,27,"['A5052685354', 'A5072046918']"
751,https://openalex.org/W4385734260,2023.0,27,"['A5024378198', 'A5008982310', 'A5014435955', 'A5015027433', 'A5010646067', 'A5044944954']"
752,https://openalex.org/W1986628420,2008.0,26,"['A5111947805', 'A5021448872', 'A5113438854', 'A5054399498']"
753,https://openalex.org/W3162396993,2021.0,25,"['A5014297393', 'A5021448872', 'A5037225650']"
754,https://openalex.org/W4367292865,2023.0,24,"['A5065665426', 'A5090619642', 'A5047404909', 'A5002034958', 'A5015080044', 'A5058732791']"
755,https://openalex.org/W4285587484,2022.0,21,"['A5000176068', 'A5021448872', 'A5047055323', 'A5078904438']"
756,https://openalex.org/W4389101495,2023.0,16,"['A5091783761', 'A5093363701', 'A5015080044', 'A5070463669']"
757,https://openalex.org/W4387746386,2023.0,12,"['A5001030322', 'A5032538899', 'A5072046918']"
758,https://openalex.org/W4400289225,2024.0,12,"['A5013214683', 'A5057340719', 'A5038920997']"
759,https://openalex.org/W2124195209,2000.0,135,"['A5021448872', 'A5015356258']"
760,https://openalex.org/W2167918466,2003.0,129,"['A5070076188', 'A5074755166', 'A5021997838', 'A5106266189']"
761,https://openalex.org/W2135677366,2004.0,123,"['A5013357828', 'A5056706388', 'A5100401280']"
762,https://openalex.org/W2110722875,2002.0,107,"['A5027243859', 'A5004337400', 'A5021448872', 'A5015356258']"
763,https://openalex.org/W2963194239,2008.0,103,"['A5082878434', 'A5015080044']"
764,https://openalex.org/W2054162326,2007.0,102,"['A5017316523', 'A5074755166', 'A5065926474', 'A5072990982']"
765,https://openalex.org/W2127987946,2009.0,102,"['A5072427511', 'A5038920997', 'A5110078170']"
766,https://openalex.org/W2070136598,2008.0,99,"['A5015080044', 'A5090621205', 'A5005721188']"
767,https://openalex.org/W2075740225,2010.0,99,"['A5040275786', 'A5110078170', 'A5038920997']"
768,https://openalex.org/W1992294696,2012.0,90,"['A5040275786', 'A5038920997', 'A5110078170', 'A5086447124', 'A5070252384']"
769,https://openalex.org/W1933178270,2013.0,85,"['A5017316523', 'A5053941878', 'A5074755166', 'A5072990982']"
770,https://openalex.org/W2138540872,2012.0,84,"['A5100401280', 'A5100620430', 'A5100342355', 'A5013799893', 'A5100346147']"
771,https://openalex.org/W2142463672,2003.0,83,"['A5021448872', 'A5033266759', 'A5025336259', 'A5015356258']"
772,https://openalex.org/W1993685169,2010.0,82,"['A5040275786', 'A5038920997', 'A5110078170']"
773,https://openalex.org/W1969887722,2007.0,80,"['A5021448872', 'A5025994427', 'A5004337400', 'A5075520162', 'A5085206812']"
774,https://openalex.org/W2139949232,2007.0,77,"['A5038920997', 'A5110078170', 'A5008077568', 'A5008537960']"
775,https://openalex.org/W163974120,2012.0,68,"['A5069725782', 'A5021448872', 'A5087650169']"
776,https://openalex.org/W2154132395,2003.0,66,"['A5021448872', 'A5004337400']"
777,https://openalex.org/W1987959671,2014.0,63,"['A5010379587', 'A5100401280', 'A5020432455', 'A5100448690', 'A5100348281', 'A5010014663']"
778,https://openalex.org/W2528775566,2016.0,63,"['A5002370856', 'A5108621713']"
779,https://openalex.org/W2130727828,2000.0,62,"['A5110078170', 'A5053707510', 'A5114375328', 'A5038920997']"
780,https://openalex.org/W1967580747,2007.0,61,"['A5072427511', 'A5110078170', 'A5038920997']"
781,https://openalex.org/W2063608314,2011.0,57,"['A5065926474', 'A5074755166', 'A5017316523', 'A5072990982']"
782,https://openalex.org/W2067501190,2014.0,56,"['A5009093972', 'A5026527638', 'A5021448872', 'A5004337400', 'A5077357233', 'A5024606920']"
783,https://openalex.org/W2053536531,2004.0,55,"['A5038920997', 'A5110078170', 'A5053707510', 'A5010067577', 'A5032491824']"
784,https://openalex.org/W3007572408,2020.0,54,"['A5022129033', 'A5082372443', 'A5040369194', 'A5033060770', 'A5048176602', 'A5040323504', 'A5011976065', 'A5033656008']"
785,https://openalex.org/W2781624841,2018.0,53,"['A5033055029', 'A5021448872', 'A5037225650']"
786,https://openalex.org/W1825892232,2015.0,52,"['A5003213649', 'A5015080044', 'A5082358191']"
787,https://openalex.org/W269549,2011.0,51,"['A5060347694', 'A5044875578', 'A5074307166', 'A5111222692', 'A5021789878', 'A5088517824']"
788,https://openalex.org/W2138740380,2006.0,50,"['A5038920997', 'A5063079579', 'A5074616217']"
789,https://openalex.org/W2111050685,2011.0,49,"['A5074307166', 'A5058212934', 'A5102004622']"
790,https://openalex.org/W2100617191,2013.0,47,"['A5108621713', 'A5024838565']"
791,https://openalex.org/W2625327153,2017.0,46,"['A5007038366', 'A5033574079', 'A5087893605', 'A5015080044']"
792,https://openalex.org/W1983304953,2010.0,45,"['A5104313398', 'A5072046918']"
793,https://openalex.org/W2159617217,2013.0,45,"['A5040275786', 'A5038920997', 'A5110078170']"
794,https://openalex.org/W2011251108,2011.0,44,"['A5033299730', 'A5021448872', 'A5037225650']"
795,https://openalex.org/W3046089220,2020.0,44,"['A5045958113', 'A5090968735', 'A5040994034', 'A5090216634', 'A5048176602', 'A5040323504', 'A5033656008']"
796,https://openalex.org/W1986581367,2015.0,43,"['A5083913334', 'A5080306538', 'A5042631896', 'A5019207085', 'A5087824889', 'A5021448872']"
797,https://openalex.org/W2889908638,2018.0,43,"['A5070463669', 'A5015080044', 'A5068182184']"
798,https://openalex.org/W2133938361,2011.0,42,"['A5074755166', 'A5049466613', 'A5021997838']"
799,https://openalex.org/W2943691572,2019.0,42,"['A5037225650', 'A5021448872', 'A5060364668', 'A5025451678', 'A5047944229', 'A5085400052', 'A5083523038']"
800,https://openalex.org/W3161533314,2021.0,41,"['A5048165961', 'A5004489992', 'A5072046918', 'A5055203249', 'A5032538899']"
801,https://openalex.org/W2131380655,2014.0,40,"['A5032538899', 'A5072046918']"
802,https://openalex.org/W2903035852,2018.0,39,"['A5074995400', 'A5007176508', 'A5015080044']"
803,https://openalex.org/W2767427482,2017.0,38,"['A5029038265', 'A5038920997']"
804,https://openalex.org/W2954220513,2019.0,36,"['A5049240786', 'A5004337400', 'A5021448872', 'A5017938670']"
805,https://openalex.org/W3137522600,2021.0,36,"['A5052467882', 'A5080502439', 'A5067907907', 'A5074755166']"
806,https://openalex.org/W3204182157,2022.0,35,"['A5084845287', 'A5108621713', 'A5043397039']"
807,https://openalex.org/W3082803834,2020.0,34,"['A5019516390', 'A5038421696', 'A5038920997', 'A5013192752']"
808,https://openalex.org/W3169938735,2021.0,33,"['A5015770363', 'A5029605074', 'A5032538899', 'A5072046918']"
809,https://openalex.org/W2897546272,2018.0,32,"['A5038267865', 'A5021448872', 'A5029891941', 'A5017938670']"
810,https://openalex.org/W1969617450,2014.0,29,"['A5005858068', 'A5017316523', 'A5074755166', 'A5065926474', 'A5072990982']"
811,https://openalex.org/W4224943682,2022.0,29,"['A5059734965', 'A5030376227', 'A5037866890', 'A5048663140', 'A5062937111', 'A5038920997', 'A5007875474', 'A5048453813']"
812,https://openalex.org/W2791411240,2018.0,28,"['A5021448872', 'A5042215163', 'A5038267865', 'A5001911347']"
813,https://openalex.org/W2997613261,2020.0,28,"['A5075396691', 'A5040405028', 'A5079120128', 'A5100401280', 'A5112235613']"
814,https://openalex.org/W2890687379,2018.0,26,"['A5043382223', 'A5088891017']"
815,https://openalex.org/W2164366998,2011.0,25,"['A5074755166', 'A5021997838', 'A5069894387']"
816,https://openalex.org/W2998178974,2020.0,25,"['A5052467882', 'A5074755166', 'A5067907907']"
817,https://openalex.org/W2150735285,2012.0,24,"['A5069191618', 'A5079210038', 'A5021448872', 'A5100667850']"
818,https://openalex.org/W2735525794,2017.0,23,"['A5074755166', 'A5027473086', 'A5010741021', 'A5021997838']"
819,https://openalex.org/W2747975388,2017.0,22,"['A5002370856', 'A5108621713', 'A5022117544']"
820,https://openalex.org/W3217325099,2021.0,22,"['A5082946336', 'A5048165961', 'A5072046918', 'A5055203249', 'A5032538899']"
821,https://openalex.org/W4309241705,2022.0,22,"['A5059990582', 'A5025021728', 'A5087650169', 'A5021448872']"
822,https://openalex.org/W2048785815,2012.0,21,"['A5090266826', 'A5038920997', 'A5110078170']"
823,https://openalex.org/W2087103638,2005.0,21,"['A5021448872', 'A5035116732', 'A5108023874']"
824,https://openalex.org/W2802722098,2018.0,21,"['A5015017502', 'A5038920997', 'A5090030525', 'A5020119735']"
825,https://openalex.org/W3005810377,2020.0,21,"['A5016766075', 'A5084209458', 'A5056015267', 'A5072046918']"
826,https://openalex.org/W3002571865,2020.0,20,"['A5029038265', 'A5088451571', 'A5038920997']"
827,https://openalex.org/W3127212128,2021.0,20,"['A5056071932', 'A5022243584', 'A5021448872', 'A5079745007', 'A5090802136', 'A5011249942']"
828,https://openalex.org/W4303986139,2022.0,20,"['A5067030236', 'A5090030525', 'A5029100305', 'A5064926593', 'A5074616217', 'A5038920997']"
829,https://openalex.org/W3171779336,2021.0,19,"['A5059734965', 'A5038920997', 'A5012213444']"
830,https://openalex.org/W3217121078,2021.0,19,"['A5091432624', 'A5032538899', 'A5055203249', 'A5072046918']"
831,https://openalex.org/W4307441841,2022.0,19,"['A5067030236', 'A5090030525', 'A5064926593', 'A5074616217', 'A5029100305', 'A5038920997']"
832,https://openalex.org/W2794326540,2018.0,18,"['A5016766075', 'A5072046918']"
833,https://openalex.org/W3080416674,2020.0,18,"['A5019904524', 'A5072046918']"
834,https://openalex.org/W4205205177,2022.0,18,"['A5069651646', 'A5050116356', 'A5038775913', 'A5081618399']"
835,https://openalex.org/W4231817337,2020.0,18,"['A5015458200', 'A5055203249', 'A5072046918', 'A5032538899']"
836,https://openalex.org/W2342108002,2016.0,17,['A5021448872']
837,https://openalex.org/W2426518742,2016.0,17,"['A5051846732', 'A5021448872', 'A5037225650']"
838,https://openalex.org/W2113902257,2010.0,16,"['A5090266826', 'A5110078170', 'A5038920997']"
839,https://openalex.org/W2123524234,2009.0,16,"['A5076863552', 'A5047312329', 'A5021448872']"
840,https://openalex.org/W3092301876,2020.0,16,"['A5044583545', 'A5023942291', 'A5009032240', 'A5063903016']"
841,https://openalex.org/W4385768510,2023.0,16,"['A5076239640', 'A5067030236', 'A5064459907', 'A5038920997', 'A5044597901', 'A5086284254', 'A5011527930']"
842,https://openalex.org/W4200477875,2021.0,15,"['A5000176068', 'A5021448872', 'A5034915197', 'A5079745007', 'A5084785674', 'A5056071932']"
843,https://openalex.org/W4294190797,2022.0,14,"['A5091324572', 'A5072261480', 'A5026985652', 'A5055203249', 'A5032538899', 'A5072046918']"
844,https://openalex.org/W4213450709,2022.0,12,"['A5001375811', 'A5062403203', 'A5015080044']"
845,https://openalex.org/W4306743362,2022.0,12,"['A5067907907', 'A5052467882', 'A5074755166']"
846,https://openalex.org/W4313407735,2023.0,12,"['A5076706077', 'A5080543293', 'A5069329927', 'A5076953562', 'A5084450364', 'A5102800569', 'A5014995383']"
847,https://openalex.org/W2107600436,2013.0,11,['A5072046918']
848,https://openalex.org/W2793474399,2017.0,11,"['A5001495373', 'A5072046918']"
849,https://openalex.org/W2115880701,2005.0,44,"['A5105350551', 'A5056706388', 'A5100401280']"
850,https://openalex.org/W2069952952,2009.0,39,"['A5018904030', 'A5074755166', 'A5072990982', 'A5065926474']"
851,https://openalex.org/W2163699671,2012.0,35,"['A5035800370', 'A5021448872', 'A5069725782', 'A5087650169', 'A5029891941']"
852,https://openalex.org/W2140414290,2000.0,34,"['A5038920997', 'A5110078170', 'A5053707510', 'A5054371961']"
853,https://openalex.org/W2104599885,2003.0,30,"['A5021448872', 'A5077216344', 'A5013262297']"
854,https://openalex.org/W2218309822,2015.0,29,"['A5022049038', 'A5055203249', 'A5032538899', 'A5072046918']"
855,https://openalex.org/W2057963465,2006.0,27,"['A5081617598', 'A5053426776', 'A5001100231', 'A5053055285', 'A5029396985', 'A5111342740', 'A5086264524', 'A5113866151']"
856,https://openalex.org/W2277500787,2016.0,27,"['A5102935668', 'A5074767300', 'A5110090370', 'A5086264524', 'A5022349675']"
857,https://openalex.org/W1992367822,2011.0,26,"['A5021448872', 'A5109103219', 'A5037225650', 'A5077357233']"
858,https://openalex.org/W2004194163,2012.0,24,"['A5101950297', 'A5050550645', 'A5100401280', 'A5113519051', 'A5006027116', 'A5103173505', 'A5103568665']"
859,https://openalex.org/W2755873183,2017.0,24,"['A5014610119', 'A5072046918']"
860,https://openalex.org/W3103160422,2017.0,24,"['A5088136048', 'A5023030002']"
861,https://openalex.org/W1969028454,2011.0,22,"['A5102800569', 'A5012638182', 'A5079807652', 'A5026858298']"
862,https://openalex.org/W2735589106,2017.0,22,"['A5100401280', 'A5032945777', 'A5038259614', 'A5048125506', 'A5041392530']"
863,https://openalex.org/W1690909331,2020.0,20,"['A5035224908', 'A5017316523', 'A5074755166', 'A5065926474', 'A5025324825']"
864,https://openalex.org/W1990281217,2013.0,20,"['A5074755166', 'A5039154815', 'A5021997838']"
865,https://openalex.org/W4252661026,2021.0,19,"['A5044652655', 'A5023229681', 'A5066850067', 'A5032538899', 'A5072046918']"
866,https://openalex.org/W2008152559,2014.0,18,"['A5086869136', 'A5086523672', 'A5021448872']"
867,https://openalex.org/W2582748216,2017.0,17,"['A5053941878', 'A5111805479', 'A5074755166', 'A5072990982', 'A5017316523', 'A5073514351']"
868,https://openalex.org/W2141785486,2011.0,16,"['A5035820561', 'A5038920997', 'A5112593876']"
869,https://openalex.org/W2955968175,2019.0,16,"['A5021188047', 'A5038920997', 'A5033381741']"
870,https://openalex.org/W3089169047,2020.0,14,"['A5036435050', 'A5108621713']"
871,https://openalex.org/W1480035934,2010.0,13,"['A5074307166', 'A5047699861', 'A5009547049', 'A5088517824']"
872,https://openalex.org/W1964314340,2014.0,13,"['A5005858068', 'A5074755166', 'A5017316523', 'A5065926474', 'A5072990982']"
873,https://openalex.org/W2969794653,2019.0,13,"['A5023942291', 'A5039409207', 'A5009032240', 'A5063903016', 'A5036393534']"
874,https://openalex.org/W2983800269,2019.0,13,"['A5076953562', 'A5069329927', 'A5045540139', 'A5020927276', 'A5084450364', 'A5056717187', 'A5102800569']"
875,https://openalex.org/W2965647729,2019.0,12,"['A5021997838', 'A5027473086', 'A5064137671', 'A5074755166']"
876,https://openalex.org/W4306672924,2022.0,11,"['A5085595278', 'A5023229681', 'A5032538899', 'A5055203249', 'A5072046918']"
877,https://openalex.org/W2022970313,1991.0,123,"['A5054791973', 'A5062416416', 'A5086264524', 'A5065611635']"
878,https://openalex.org/W2056865334,2003.0,32,['A5021448872']
879,https://openalex.org/W2032594134,2005.0,30,"['A5021448872', 'A5004337400']"
880,https://openalex.org/W2990968921,2009.0,24,"['A5059236838', 'A5062403203', 'A5015080044']"
881,https://openalex.org/W2020344460,2005.0,22,"['A5079568362', 'A5072046918']"
882,https://openalex.org/W2103455956,2009.0,21,"['A5004337400', 'A5021448872', 'A5033266759', 'A5054793827', 'A5051333016']"
883,https://openalex.org/W1799495525,2014.0,18,"['A5002037511', 'A5021448872', 'A5046053642', 'A5086761239', 'A5073120176']"
884,https://openalex.org/W2914243534,2018.0,16,"['A5089301391', 'A5017411062', 'A5083127396', 'A5001076668']"
885,https://openalex.org/W11857700,2007.0,14,"['A5015356258', 'A5021448872']"
886,https://openalex.org/W2499542430,2012.0,14,"['A5016766075', 'A5072046918']"
887,https://openalex.org/W2801968199,2018.0,13,"['A5090030525', 'A5029100305', 'A5038920997', 'A5074616217']"
888,https://openalex.org/W2518756180,2018.0,12,"['A5070463669', 'A5033574079', 'A5048176602', 'A5015080044', 'A5068182184']"
889,https://openalex.org/W2782793867,2018.0,12,"['A5015080044', 'A5059236838']"
890,https://openalex.org/W2733995448,2018.0,11,"['A5052776631', 'A5087893605', 'A5058732791', 'A5033574079', 'A5026931667', 'A5015080044']"
891,https://openalex.org/W2000140483,2001.0,23,"['A5009462727', 'A5079051839', 'A5043668890', 'A5086264524']"
892,https://openalex.org/W2070504703,2004.0,19,"['A5074755166', 'A5021997838']"
893,https://openalex.org/W4256246874,2009.0,16,"['A5072990982', 'A5017316523', 'A5074755166']"
894,https://openalex.org/W2171651253,2008.0,13,"['A5038920997', 'A5110078170', 'A5072427511']"
895,https://openalex.org/W2008003752,1985.0,43,"['A5056166213', 'A5054002619']"
896,https://openalex.org/W1996290792,2002.0,11,"['A5102800569', 'A5047601648']"
897,https://openalex.org/W2005246822,1964.0,12,['A5110391597']
898,https://openalex.org/W2963000270,,210,"['A5070463669', 'A5033574079', 'A5048176602', 'A5015080044', 'A5068182184']"
899,https://openalex.org/W2963016267,,97,"['A5052776631', 'A5087893605', 'A5058732791', 'A5033574079', 'A5026931667', 'A5015080044']"
900,https://openalex.org/W2957823982,2009.0,96,"['A5059236838', 'A5062403203', 'A5015080044']"
901,https://openalex.org/W2438545883,2016.0,78,"['A5082408253', 'A5032538899', 'A5048574875', 'A5072046918']"
902,https://openalex.org/W2963266215,,53,"['A5003213649', 'A5015080044', 'A5082358191']"
903,https://openalex.org/W2121610132,2011.0,43,"['A5091092174', 'A5061541124', 'A5108621713']"
904,https://openalex.org/W4247329800,2003.0,42,"['A5091092174', 'A5108621713']"
905,https://openalex.org/W3112208384,2020.0,41,"['A5038183818', 'A5004550829', 'A5052649262', 'A5100333916', 'A5032538899', 'A5072046918', 'A5055203249']"
906,https://openalex.org/W4360818870,2023.0,27,"['A5041492481', 'A5072046918', 'A5032538899', 'A5069884896']"
907,https://openalex.org/W3045230311,2020.0,25,"['A5014662127', 'A5069885186', 'A5002020728', 'A5015080044', 'A5082358191']"
908,https://openalex.org/W3122329411,2018.0,24,"['A5025484038', 'A5013025619', 'A5108621713']"
909,https://openalex.org/W1799089791,2014.0,23,"['A5074995400', 'A5065363386', 'A5007176508', 'A5013670125', 'A5015080044']"
910,https://openalex.org/W2175223524,2015.0,23,"['A5018235085', 'A5031592048', 'A5111367077', 'A5015080044', 'A5078253058']"
911,https://openalex.org/W2116325394,2013.0,12,"['A5012344099', 'A5074307166', 'A5035958267', 'A5035040850', 'A5022500379', 'A5035974861', 'A5045316225']"
912,https://openalex.org/W3083724497,2020.0,12,"['A5067359251', 'A5032054213', 'A5040323504', 'A5048176602']"
913,https://openalex.org/W2221077826,2015.0,11,"['A5074995400', 'A5007176508', 'A5015080044']"
914,https://openalex.org/W4226270523,2021.0,11,"['A5061838779', 'A5048176602', 'A5091068467', 'A5040323504']"
915,https://openalex.org/W2064098724,1999.0,795,"['A5019883470', 'A5108752323', 'A5076779869']"
916,https://openalex.org/W1972065210,2008.0,476,"['A5112081957', 'A5064565742']"
917,https://openalex.org/W2037195456,2015.0,423,"['A5005399074', 'A5100368754', 'A5040091372', 'A5070158936', 'A5051743081', 'A5038604576', 'A5087631107']"
918,https://openalex.org/W3122611011,2015.0,327,"['A5050249057', 'A5064565742']"
919,https://openalex.org/W4200295417,2021.0,316,"['A5036506156', 'A5001522776', 'A5020423438', 'A5028668884', 'A5024650749', 'A5081457786', 'A5029380651']"
920,https://openalex.org/W4229893042,2003.0,256,"['A5112605037', 'A5108752323', 'A5076779869']"
921,https://openalex.org/W3122724961,2004.0,230,"['A5010137520', 'A5064565742']"
922,https://openalex.org/W2888498194,2018.0,228,"['A5070723837', 'A5070938922', 'A5058766860', 'A5019691052', 'A5077352940']"
923,https://openalex.org/W2164262415,2006.0,189,['A5011822190']
924,https://openalex.org/W2058586158,2014.0,174,"['A5058766860', 'A5051669538']"
925,https://openalex.org/W2767613278,2018.0,151,"['A5030528441', 'A5058766860', 'A5030507508']"
926,https://openalex.org/W3024025916,2020.0,122,"['A5040420866', 'A5058766860', 'A5046118984', 'A5019691052', 'A5077352940']"
927,https://openalex.org/W2963642516,2018.0,120,"['A5025408105', 'A5029619628', 'A5073972555']"
928,https://openalex.org/W2339468066,2016.0,118,"['A5058766860', 'A5037725094', 'A5067216808']"
929,https://openalex.org/W2951558426,2019.0,115,"['A5069331214', 'A5077311965', 'A5014009860', 'A5058766860']"
930,https://openalex.org/W3013696656,2020.0,107,"['A5040420866', 'A5046118984', 'A5058766860', 'A5019691052', 'A5077352940']"
931,https://openalex.org/W2022754168,2012.0,103,['A5011822190']
932,https://openalex.org/W2029833389,2009.0,91,"['A5084270635', 'A5085520492', 'A5004895162', 'A5001724045', 'A5040212765', 'A5070893909', 'A5100852882']"
933,https://openalex.org/W3092124192,2020.0,91,"['A5021657086', 'A5014394213', 'A5080791781']"
934,https://openalex.org/W1843900220,2015.0,90,"['A5051669538', 'A5058766860']"
935,https://openalex.org/W2170209567,2009.0,88,"['A5031105273', 'A5064565742']"
936,https://openalex.org/W2014626817,1996.0,87,['A5064565742']
937,https://openalex.org/W3026440911,2020.0,85,"['A5014394213', 'A5101722692', 'A5080791781']"
938,https://openalex.org/W4308596298,2022.0,85,"['A5045475903', 'A5064565742']"
939,https://openalex.org/W2562576779,2016.0,84,"['A5058766860', 'A5051669538']"
940,https://openalex.org/W2292298207,2016.0,83,['A5004730433']
941,https://openalex.org/W3124955734,2020.0,82,"['A5040714625', 'A5064565742']"
942,https://openalex.org/W2542095546,2016.0,81,"['A5100439556', 'A5076779869']"
943,https://openalex.org/W3122927531,2013.0,80,"['A5028572365', 'A5030497488', 'A5011822190']"
944,https://openalex.org/W2916973848,2019.0,79,"['A5070723837', 'A5113721167', 'A5007178893', 'A5019691052', 'A5070938922', 'A5058766860', 'A5077352940']"
945,https://openalex.org/W3039177560,2020.0,75,"['A5027245301', 'A5059964334', 'A5058766860', 'A5030507508']"
946,https://openalex.org/W2870962990,2018.0,73,"['A5057117497', 'A5014394213', 'A5080791781']"
947,https://openalex.org/W2939957412,2019.0,73,"['A5027245301', 'A5059964334', 'A5058766860', 'A5030507508']"
948,https://openalex.org/W2562757325,2016.0,72,"['A5081895519', 'A5077863173', 'A5070635389', 'A5043701327', 'A5048610212']"
949,https://openalex.org/W4366590585,2023.0,72,"['A5001522776', 'A5036506156', 'A5083496983', 'A5081457786']"
950,https://openalex.org/W3124740535,2003.0,70,['A5064565742']
951,https://openalex.org/W2007206842,2012.0,67,"['A5058766860', 'A5042681430', 'A5070938629', 'A5048450590', 'A5034429615', 'A5009464945']"
952,https://openalex.org/W2267204069,2016.0,65,['A5058766860']
953,https://openalex.org/W2951146095,2019.0,62,['A5035729006']
954,https://openalex.org/W2051159941,2014.0,61,"['A5058766860', 'A5040866045']"
955,https://openalex.org/W1528275614,2000.0,60,"['A5005083201', 'A5064565742']"
956,https://openalex.org/W4205495867,2021.0,58,"['A5011798182', 'A5108736027', 'A5022321383', 'A5064565742']"
957,https://openalex.org/W3134156548,2021.0,56,"['A5077533023', 'A5051669538', 'A5058766860', 'A5046118984', 'A5064684956', 'A5015329709', 'A5091697030']"
958,https://openalex.org/W2791496387,2018.0,55,"['A5030093695', 'A5058766860', 'A5083252784']"
959,https://openalex.org/W2999597247,2020.0,50,"['A5070723837', 'A5037240738', 'A5058766860', 'A5070938922', 'A5019691052', 'A5077352940']"
960,https://openalex.org/W3032735649,2020.0,50,"['A5039855831', 'A5058766860', 'A5016574993', 'A5030507508']"
961,https://openalex.org/W3080876493,2020.0,50,"['A5031713186', 'A5102776834', 'A5058766860', 'A5038255257']"
962,https://openalex.org/W3199302499,2021.0,49,"['A5050184121', 'A5086577597', 'A5058766860', 'A5014009860', 'A5069331214']"
963,https://openalex.org/W3207425992,2021.0,49,"['A5036828317', 'A5078409999', 'A5058766860']"
964,https://openalex.org/W3013275505,2020.0,46,"['A5102826813', 'A5100705793', 'A5018000308', 'A5007105250', 'A5100323687', 'A5008645875']"
965,https://openalex.org/W4388417699,2023.0,39,"['A5069331214', 'A5058766860']"
966,https://openalex.org/W2921260898,2019.0,37,"['A5013446399', 'A5058766860', 'A5079555394']"
967,https://openalex.org/W4386222643,2023.0,36,['A5058766860']
968,https://openalex.org/W4310354550,2022.0,34,"['A5036506156', 'A5020423438', 'A5001522776', 'A5024891787', 'A5081457786', 'A5029380651']"
969,https://openalex.org/W4386741131,2023.0,34,"['A5029862125', 'A5016223874', 'A5035059212', 'A5035729006', 'A5014643781']"
970,https://openalex.org/W3110768411,2020.0,27,"['A5090082938', 'A5058766860']"
971,https://openalex.org/W4225930696,2024.0,26,"['A5013841168', 'A5014394213', 'A5080791781']"
972,https://openalex.org/W4307009048,2022.0,25,"['A5086308811', 'A5017025292']"
973,https://openalex.org/W2984610592,2021.0,24,"['A5016193698', 'A5048450590', 'A5051669538', 'A5058766860']"
974,https://openalex.org/W3183814338,2021.0,23,"['A5087288671', 'A5070635389']"
