,id,publication_year,cited_by_count,author_ids
5570,https://openalex.org/W2790137906,2018.0,15,"['A5006120288', 'A5084265580']"
5571,https://openalex.org/W2108124343,2009.0,14,"['A5027711113', 'A5033656008']"
5572,https://openalex.org/W2346876580,2016.0,14,"['A5085018241', 'A5067625837', 'A5011861720']"
5573,https://openalex.org/W77943335,2011.0,14,"['A5084265580', 'A5016988635', 'A5032433630']"
5574,https://openalex.org/W1980452473,2010.0,13,"['A5111938109', 'A5049106586', 'A5000791692', 'A5034911136', 'A5085148595']"
5575,https://openalex.org/W2092286355,2010.0,13,"['A5016150825', 'A5087676774', 'A5041617107', 'A5017261612', 'A5053624939', 'A5027731513']"
5576,https://openalex.org/W2270772194,2014.0,13,"['A5069116524', 'A5075418612', 'A5056499434']"
5577,https://openalex.org/W2800885650,2018.0,13,"['A5090843869', 'A5036381525', 'A5004144164', 'A5087676774']"
5578,https://openalex.org/W2898441105,2019.0,13,"['A5085884601', 'A5084631623', 'A5077061947', 'A5043641632', 'A5059178446', 'A5090455006', 'A5008840813']"
5579,https://openalex.org/W4255022312,2020.0,13,"['A5020533147', 'A5056499434']"
5580,https://openalex.org/W9840940,2010.0,13,"['A5109876333', 'A5084265580']"
5581,https://openalex.org/W2149642529,2014.0,12,"['A5100432091', 'A5033656008', 'A5030563082']"
5582,https://openalex.org/W2160633773,2007.0,12,"['A5084265580', 'A5110576127']"
5583,https://openalex.org/W2622192603,2018.0,12,"['A5021501103', 'A5091044650', 'A5056499434']"
5584,https://openalex.org/W3004785548,2020.0,12,['A5067625837']
5585,https://openalex.org/W2026131182,2011.0,11,"['A5087676774', 'A5080710355', 'A5013314077', 'A5040910666', 'A5006917518', 'A5045993852']"
5586,https://openalex.org/W2742277223,2017.0,11,"['A5042485179', 'A5056499434']"
5587,https://openalex.org/W2748382489,2017.0,11,"['A5029882049', 'A5044459771', 'A5000092386']"
5588,https://openalex.org/W2759467225,2017.0,11,"['A5010962560', 'A5047788775', 'A5009575217', 'A5087676774']"
5589,https://openalex.org/W2994872663,2019.0,11,"['A5041499491', 'A5021501103', 'A5056499434']"
5590,https://openalex.org/W787400701,2005.0,11,"['A5084265580', 'A5077506196', 'A5032433630', 'A5043959552']"
5591,https://openalex.org/W1661443360,2002.0,49,"['A5074535221', 'A5007784849', 'A5035869930', 'A5067625837']"
5592,https://openalex.org/W2124076512,2005.0,46,"['A5035869930', 'A5071447827', 'A5056016326', 'A5067625837', 'A5041873269', 'A5075818291']"
5593,https://openalex.org/W2337951142,2000.0,32,"['A5054313571', 'A5067625837']"
5594,https://openalex.org/W2045492486,2003.0,28,"['A5102023198', 'A5075125669', 'A5101866798', 'A5056662128']"
5595,https://openalex.org/W2034353276,2006.0,19,"['A5024693390', 'A5043673851', 'A5087676774']"
5596,https://openalex.org/W2112090277,1997.0,18,"['A5101866798', 'A5056662128', 'A5101950342', 'A5111414629']"
5597,https://openalex.org/W2692024218,1992.0,18,"['A5113813402', 'A5066593729']"
5598,https://openalex.org/W2025936609,2000.0,17,"['A5100748195', 'A5056662128', 'A5101866798', 'A5041496321', 'A5077421690']"
5599,https://openalex.org/W2029653527,2007.0,17,"['A5100764123', 'A5005210262', 'A5090421889', 'A5032855572', 'A5100783219']"
5600,https://openalex.org/W1986023934,2005.0,16,"['A5084265580', 'A5110576127']"
5601,https://openalex.org/W3151200921,2005.0,16,"['A5035869930', 'A5067625837', 'A5071447827', 'A5007784849', 'A5056016326', 'A5007837572']"
5602,https://openalex.org/W1975864914,2008.0,13,"['A5111822130', 'A5049106586', 'A5015059744', 'A5034911136', 'A5085148595']"
5603,https://openalex.org/W2039630366,2007.0,13,"['A5025218537', 'A5014662127', 'A5061287527', 'A5046546654']"
5604,https://openalex.org/W2151070616,2014.0,13,"['A5037415488', 'A5055691816', 'A5033656008', 'A5041492681', 'A5020449921']"
5605,https://openalex.org/W44462687,2005.0,13,"['A5071447827', 'A5002450989', 'A5067625837', 'A5035869930']"
5606,https://openalex.org/W3125853515,2016.0,12,"['A5033771984', 'A5056499434', 'A5064053881', 'A5082591225', 'A5022353920']"
5607,https://openalex.org/W142816605,2006.0,11,"['A5056016326', 'A5007784849', 'A5067625837']"
5608,https://openalex.org/W1510020171,2013.0,11,"['A5033656008', 'A5045132686', 'A5038042011']"
5609,https://openalex.org/W2044812138,2011.0,11,"['A5107251908', 'A5066593729', 'A5017849720']"
5610,https://openalex.org/W2283590433,1998.0,11,['A5087676774']
5611,https://openalex.org/W243474751,2003.0,11,"['A5056016326', 'A5035869930', 'A5007784849', 'A5067625837']"
5612,https://openalex.org/W2108965384,2006.0,25,"['A5035869930', 'A5067625837', 'A5071447827', 'A5007784849', 'A5056016326', 'A5007837572']"
5613,https://openalex.org/W1501513845,2003.0,20,"['A5007784849', 'A5032309797', 'A5067625837']"
5614,https://openalex.org/W8354423,1998.0,13,"['A5087676774', 'A5048876954', 'A5109056901']"
5615,https://openalex.org/W2611363225,2017.0,221,"['A5020533147', 'A5090423513', 'A5056499434']"
5616,https://openalex.org/W3098124506,2019.0,203,"['A5100371700', 'A5029882049', 'A5088658365', 'A5063837575', 'A5056709899', 'A5058284930', 'A5046126345']"
5617,https://openalex.org/W4399356261,2024.0,118,"['A5084817430', 'A5011195481', 'A5059223686', 'A5101446790']"
5618,https://openalex.org/W3017007236,2020.0,105,"['A5057477336', 'A5048702999', 'A5043586285', 'A5000035181', 'A5025218537']"
5619,https://openalex.org/W3030448637,2020.0,85,"['A5048702999', 'A5015478086', 'A5026292669', 'A5066042916', 'A5025218537']"
5620,https://openalex.org/W2963505958,2018.0,64,"['A5011195481', 'A5006939946', 'A5054160551', 'A5058840149', 'A5015728115']"
5621,https://openalex.org/W2025461418,2011.0,56,"['A5019429290', 'A5033656008']"
5622,https://openalex.org/W2952898061,2014.0,48,"['A5013259491', 'A5041808447', 'A5033656008']"
5623,https://openalex.org/W2294464016,2016.0,45,"['A5084955495', 'A5033656008']"
5624,https://openalex.org/W2121845588,2013.0,44,"['A5056499434', 'A5040287174', 'A5023764588', 'A5049664275', 'A5031845310', 'A5081956768', 'A5062636496']"
5625,https://openalex.org/W2070245128,2011.0,43,"['A5013873819', 'A5056499434', 'A5024303852']"
5626,https://openalex.org/W2629828191,2017.0,43,"['A5011195481', 'A5006939946', 'A5058840149', 'A5015728115']"
5627,https://openalex.org/W2782064370,2017.0,36,"['A5011195481', 'A5006939946', 'A5054160551', 'A5058840149', 'A5015728115']"
5628,https://openalex.org/W1960786865,2013.0,35,"['A5014048759', 'A5073691332', 'A5035165297', 'A5064601780', 'A5000035181', 'A5025218537']"
5629,https://openalex.org/W2797789005,2018.0,34,"['A5101500407', 'A5100783219', 'A5090881698']"
5630,https://openalex.org/W3206618149,2021.0,30,"['A5011195481', 'A5030047353', 'A5007187227', 'A5052381671', 'A5046881273', 'A5035799220', 'A5101446790']"
5631,https://openalex.org/W1876450929,2013.0,27,"['A5046908604', 'A5038233956', 'A5029882049']"
5632,https://openalex.org/W4239042369,2009.0,24,"['A5106035415', 'A5111938109', 'A5034911136', 'A5085148595', 'A5048960645', 'A5008996154', 'A5031559446']"
5633,https://openalex.org/W4323929307,2023.0,23,"['A5051050719', 'A5084936290', 'A5050023117', 'A5029882049']"
5634,https://openalex.org/W3045144288,2020.0,22,"['A5009703419', 'A5004055246', 'A5040005447', 'A5060722496', 'A5077261712', 'A5000035181', 'A5014662127', 'A5025218537', 'A5014048759']"
5635,https://openalex.org/W4239920315,2011.0,20,"['A5111938109', 'A5038329926', 'A5106035415', 'A5034911136', 'A5048960645', 'A5008996154', 'A5031559446', 'A5085148595']"
5636,https://openalex.org/W2785918791,2018.0,19,"['A5020533147', 'A5056499434']"
5637,https://openalex.org/W2755264340,2017.0,18,"['A5057642721', 'A5039233645', 'A5056499434']"
5638,https://openalex.org/W3132955285,2021.0,18,"['A5057477336', 'A5043586285', 'A5048702999', 'A5035165297', 'A5025218537']"
5639,https://openalex.org/W2950651751,2016.0,17,"['A5103106349', 'A5033656008', 'A5102962995']"
5640,https://openalex.org/W1762347651,2014.0,16,"['A5029882049', 'A5040027314', 'A5038233956', 'A5046908604']"
5641,https://openalex.org/W1999934306,2013.0,16,"['A5056499434', 'A5023764588']"
5642,https://openalex.org/W2036715167,2014.0,16,"['A5029882049', 'A5046908604', 'A5011861720', 'A5085018241', 'A5067625837', 'A5038233956']"
5643,https://openalex.org/W4387947395,2023.0,16,"['A5047584056', 'A5011195481', 'A5088993890', 'A5002384334', 'A5054707908', 'A5101446790']"
5644,https://openalex.org/W1990402644,2012.0,15,"['A5029882049', 'A5038233956']"
5645,https://openalex.org/W2063513588,2011.0,15,"['A5021314811', 'A5064485567', 'A5056499434']"
5646,https://openalex.org/W2126994078,2015.0,15,"['A5062041554', 'A5085018241', 'A5067625837']"
5647,https://openalex.org/W3210892264,2021.0,15,"['A5100783219', 'A5100386491', 'A5101638514', 'A5027440970', 'A5100613491', 'A5108557359']"
5648,https://openalex.org/W4318294156,2023.0,15,"['A5100783219', 'A5017764143', 'A5100456083', 'A5002492763', 'A5108557359']"
5649,https://openalex.org/W4385755154,2023.0,15,"['A5043728347', 'A5007508850', 'A5066227722', 'A5071344989', 'A5051043751', 'A5027125275', 'A5052165531']"
5650,https://openalex.org/W4387994822,2023.0,15,"['A5061928568', 'A5100778642', 'A5102705973', 'A5100783219', 'A5012166205']"
5651,https://openalex.org/W2117405338,2002.0,14,"['A5108625853', 'A5029882049']"
5652,https://openalex.org/W2502052917,2016.0,14,"['A5049071894', 'A5033656008']"
5653,https://openalex.org/W3157926732,2021.0,14,"['A5019263288', 'A5052957309', 'A5004209770', 'A5062737501', 'A5029882049']"
5654,https://openalex.org/W4289389497,2018.0,14,"['A5052433616', 'A5104084682', 'A5091382678', 'A5085403325', 'A5000613714', 'A5056410851', 'A5033656008', 'A5085020955']"
5655,https://openalex.org/W2072219467,2013.0,13,"['A5082912418', 'A5045132686', 'A5084395089', 'A5033656008']"
5656,https://openalex.org/W2163635079,2014.0,13,"['A5056499434', 'A5076651767']"
5657,https://openalex.org/W3039406286,2020.0,13,"['A5000290451', 'A5100783219']"
5658,https://openalex.org/W3125521123,2013.0,13,"['A5038233956', 'A5040027314', 'A5029882049', 'A5078679591']"
5659,https://openalex.org/W4393118975,2024.0,13,"['A5084817430', 'A5011195481', 'A5059223686', 'A5059645286']"
5660,https://openalex.org/W2567116480,2016.0,12,['A5067625837']
5661,https://openalex.org/W3025040464,2020.0,12,"['A5011195481', 'A5031039880', 'A5078829915', 'A5076202690', 'A5071422618', 'A5101446790']"
5662,https://openalex.org/W4389459519,2023.0,12,"['A5088458505', 'A5083900973', 'A5029882049', 'A5084936290', 'A5054903371', 'A5038233956', 'A5091767278']"
5663,https://openalex.org/W1580565288,2013.0,11,"['A5061189564', 'A5034327826', 'A5033656008', 'A5041808447', 'A5017534073']"
5664,https://openalex.org/W2949134457,2018.0,11,"['A5010176677', 'A5103210268', 'A5101084133', 'A5033129735', 'A5083670815', 'A5025213473', 'A5087676774']"
5665,https://openalex.org/W2950859579,2017.0,11,"['A5091382678', 'A5056410851', 'A5033656008', 'A5012975385', 'A5085020955']"
5666,https://openalex.org/W3121491941,2013.0,11,"['A5086530950', 'A5029882049', 'A5060019444']"
5667,https://openalex.org/W4294621329,2017.0,11,"['A5091382678', 'A5056410851', 'A5033656008', 'A5012975385', 'A5085020955']"
5668,https://openalex.org/W4295836009,2016.0,11,"['A5033513969', 'A5033656008']"
5669,https://openalex.org/W4396914177,2024.0,11,"['A5100783219', 'A5009152399', 'A5087190024', 'A5084515381', 'A5001094226', None]"
5670,https://openalex.org/W1686065478,2015.0,3044,"['A5006700143', 'A5069884896', 'A5047847314']"
5671,https://openalex.org/W2896252141,2018.0,1698,"['A5033716467', 'A5071796852', 'A5009041563', 'A5090439638', 'A5034266052', 'A5040553648', 'A5029258117', 'A5009232244']"
5672,https://openalex.org/W4214836379,2019.0,1211,"['A5047040699', 'A5013077462', 'A5101435735', 'A5057461487', 'A5072573663']"
5673,https://openalex.org/W2137488413,2012.0,879,"['A5069884896', 'A5005694063']"
5674,https://openalex.org/W4232046918,2021.0,724,"['A5013077462', 'A5101435735', 'A5072573663']"
5675,https://openalex.org/W2805301067,2018.0,676,"['A5068310504', 'A5016248092', 'A5029285647', 'A5068182184']"
5676,https://openalex.org/W2887089210,2018.0,596,"['A5081655818', 'A5033358542', 'A5006578976', 'A5072573663', 'A5081806727']"
5677,https://openalex.org/W3189373747,2021.0,588,"['A5072573663', 'A5006597987']"
5678,https://openalex.org/W2150587298,2015.0,586,"['A5058144931', 'A5076015541', 'A5014662127']"
5679,https://openalex.org/W3123284913,2018.0,491,"['A5081655818', 'A5083205167', 'A5006578976', 'A5072573663']"
5680,https://openalex.org/W2532686299,2016.0,392,"['A5010633102', 'A5085341589', 'A5089882978', 'A5100391883', 'A5009758158', 'A5019403112', 'A5037417558', 'A5037472655', 'A5017903471']"
5681,https://openalex.org/W2971881481,2019.0,340,"['A5012700152', 'A5086645719', 'A5040957572', 'A5015171883']"
5682,https://openalex.org/W1992444821,2013.0,333,"['A5068182184', 'A5014322193', 'A5016146759', 'A5007418876', 'A5081621956']"
5683,https://openalex.org/W2941389565,2019.0,300,"['A5040957572', 'A5034653321', 'A5029559269', 'A5020560603']"
5684,https://openalex.org/W3000950628,2020.0,253,"['A5033716467', 'A5071796852', 'A5040553648', 'A5009232244', 'A5029258117']"
5685,https://openalex.org/W2153521119,2014.0,232,"['A5013077462', 'A5065807417', 'A5072573663']"
5686,https://openalex.org/W3121777717,2018.0,221,"['A5081655818', 'A5112261912', 'A5006578976', 'A5072573663']"
5687,https://openalex.org/W2803148772,2018.0,220,"['A5070463669', 'A5063098095', 'A5034406723', 'A5068182184']"
5688,https://openalex.org/W3025075300,2020.0,218,"['A5022460580', 'A5100391883', 'A5055923288', 'A5100395656', 'A5090528336']"
5689,https://openalex.org/W2093625353,2008.0,216,"['A5048188317', 'A5068182184', 'A5070657345']"
5690,https://openalex.org/W2113066154,2011.0,215,"['A5072234270', 'A5026175186', 'A5049354499', 'A5065295188', 'A5075745387', 'A5102991514']"
5691,https://openalex.org/W3015684746,2020.0,190,"['A5059579463', 'A5039619453', 'A5054198655', 'A5019321925', 'A5011439420', 'A5014366794', 'A5110059796', 'A5026215303', 'A5091770864']"
5692,https://openalex.org/W3124043582,2017.0,184,"['A5076309222', 'A5022222146', 'A5084409217', 'A5072573663']"
5693,https://openalex.org/W3213800059,2021.0,175,"['A5006578976', 'A5043264208', 'A5072573663']"
5694,https://openalex.org/W2008585183,2010.0,171,"['A5068182184', 'A5024244034', 'A5048188317', 'A5070657345']"
5695,https://openalex.org/W3003448143,2020.0,158,"['A5029362927', 'A5017437256', 'A5040957572', 'A5034653321']"
5696,https://openalex.org/W3009706951,2020.0,156,"['A5040957572', 'A5011436609', 'A5076298922', 'A5067625837']"
5697,https://openalex.org/W2502853986,1990.0,154,"['A5055973075', 'A5109872130']"
5698,https://openalex.org/W2085740291,2006.0,145,"['A5100391883', 'A5101494832', 'A5081300110', 'A5024897573', 'A5111483585']"
5699,https://openalex.org/W2033785641,2013.0,144,"['A5108028340', 'A5100391883', 'A5035285523', 'A5055615701']"
5700,https://openalex.org/W2135313865,2013.0,143,"['A5016371653', 'A5068182184', 'A5016146759']"
5701,https://openalex.org/W4285364228,2021.0,133,"['A5006578976', 'A5050422997', 'A5083198941', 'A5072573663', 'A5069014291']"
5702,https://openalex.org/W2551619388,2015.0,132,['A5072573663']
5703,https://openalex.org/W3015901428,2020.0,132,"['A5081655818', 'A5101761266', 'A5021953169', 'A5006578976', 'A5049963078', 'A5072573663']"
5704,https://openalex.org/W3123836534,2015.0,132,"['A5016909522', 'A5072573663']"
5705,https://openalex.org/W2758041078,2018.0,130,"['A5040419676', 'A5015101188', 'A5033716467', 'A5071796852', 'A5009232244', 'A5053209283', 'A5041089506']"
5706,https://openalex.org/W2751077699,2017.0,128,"['A5090665793', 'A5069884896', 'A5005694063']"
5707,https://openalex.org/W2981916298,2019.0,124,"['A5033716467', 'A5049634702', 'A5083742002', 'A5071796852', 'A5071093940', 'A5040553648', 'A5029258117', 'A5009232244']"
5708,https://openalex.org/W3122851610,2016.0,120,"['A5069015922', 'A5054924664', 'A5072573663']"
5709,https://openalex.org/W1981807724,2012.0,117,"['A5030829818', 'A5100391883']"
5710,https://openalex.org/W2061477898,2007.0,110,"['A5068182184', 'A5035958229', 'A5014662127', 'A5070657345']"
5711,https://openalex.org/W2137864581,2013.0,109,"['A5068182184', 'A5048471401']"
5712,https://openalex.org/W3122580861,2016.0,105,"['A5013077462', 'A5065807417', 'A5072573663']"
5713,https://openalex.org/W570810686,2015.0,103,['A5040957572']
5714,https://openalex.org/W2522061126,2016.0,102,"['A5086908160', 'A5039533451', 'A5059652391', 'A5008049737']"
5715,https://openalex.org/W2613759076,2017.0,100,"['A5064543023', 'A5055973075']"
5716,https://openalex.org/W4328049468,2023.0,100,"['A5022460580', 'A5100391883']"
5717,https://openalex.org/W4387312830,2023.0,100,"['A5003597161', 'A5025799922', 'A5047040699', 'A5006728485', 'A5072573663', 'A5038299246', 'A5022535380']"
5718,https://openalex.org/W590852753,2015.0,98,"['A5067610507', 'A5086908160', 'A5065594776', 'A5020502354', 'A5100604690', 'A5027571680', 'A5018053342']"
5719,https://openalex.org/W2168833394,2010.0,97,"['A5003072458', 'A5012755873', 'A5103002574', 'A5100391883']"
5720,https://openalex.org/W3116395489,2021.0,97,"['A5013077462', 'A5065807417', 'A5072573663', 'A5021438838']"
5721,https://openalex.org/W2973962192,2019.0,96,"['A5042192372', 'A5067625837', 'A5040957572']"
5722,https://openalex.org/W2149205655,2012.0,94,"['A5086908160', 'A5015478065', 'A5030206762', 'A5008049737', 'A5024076910']"
5723,https://openalex.org/W3192530935,2021.0,94,"['A5055973075', 'A5064543023', 'A5031292616', 'A5052376000']"
5724,https://openalex.org/W1502448322,2010.0,93,"['A5032048031', 'A5055973075']"
5725,https://openalex.org/W2136509672,2012.0,92,"['A5057195704', 'A5086908160', 'A5008049737']"
5726,https://openalex.org/W2030286680,2015.0,86,"['A5086908160', 'A5053579952', 'A5067610507', 'A5018053342']"
5727,https://openalex.org/W4292174909,2022.0,85,"['A5088276589', 'A5064185672', 'A5030813034', 'A5031120336', 'A5070463669', 'A5034406723', 'A5068182184']"
5728,https://openalex.org/W1768479425,2014.0,81,"['A5058144931', 'A5036568372', 'A5066582682', 'A5041273626']"
5729,https://openalex.org/W2316777513,2016.0,79,"['A5091770864', 'A5064200690', 'A5023267025', 'A5040245841']"
5730,https://openalex.org/W2113321055,2012.0,77,"['A5011773766', 'A5031414510', 'A5068182184', 'A5039841997', 'A5031799782', 'A5046546654']"
5731,https://openalex.org/W2132892239,2015.0,73,"['A5008049737', 'A5086908160', 'A5059546193', 'A5053579952']"
5732,https://openalex.org/W2964137157,2021.0,72,"['A5042159546', 'A5022207601', 'A5044409132', 'A5068182184', 'A5013670125']"
5733,https://openalex.org/W2029404207,2013.0,69,"['A5086908160', 'A5030206762', 'A5008049737']"
5734,https://openalex.org/W3124749748,2012.0,67,"['A5072573663', 'A5043903168']"
5735,https://openalex.org/W4303112844,2018.0,66,"['A5040957572', 'A5064470161', 'A5069037107', 'A5071422618']"
5736,https://openalex.org/W3208661003,2021.0,65,"['A5040957572', 'A5017437256', 'A5029362927', 'A5034653321']"
5737,https://openalex.org/W4385717406,2023.0,64,"['A5005593740', 'A5022460580', 'A5081823893', 'A5022368263', 'A5017271060', 'A5100391883']"
5738,https://openalex.org/W4242048916,2019.0,63,"['A5012700152', 'A5086645719', 'A5040957572', 'A5015171883']"
5739,https://openalex.org/W2010486269,2007.0,57,"['A5068182184', 'A5035958229', 'A5014662127', 'A5070657345']"
5740,https://openalex.org/W2092641000,2014.0,57,"['A5055973075', 'A5087876427', 'A5086189297', 'A5066189343']"
5741,https://openalex.org/W2615549716,2017.0,56,"['A5070463669', 'A5077743516', 'A5068182184', 'A5031799782']"
5742,https://openalex.org/W4284961432,2022.0,55,"['A5034653321', 'A5015694492', 'A5061890573', 'A5040957572']"
5743,https://openalex.org/W2103143999,2008.0,53,"['A5055973075', 'A5111862709', 'A5012873860', 'A5110272957', 'A5050110483']"
5744,https://openalex.org/W3119934141,2021.0,53,"['A5074784948', 'A5067625837', 'A5040957572']"
5745,https://openalex.org/W3121873183,2022.0,53,"['A5081655818', 'A5031680408', 'A5006578976', 'A5072573663', 'A5081806727']"
5746,https://openalex.org/W2157020404,2014.0,49,"['A5053579952', 'A5008049737', 'A5086908160']"
5747,https://openalex.org/W2963402068,2018.0,49,"['A5009041563', 'A5083742002', 'A5038897083', 'A5033716467', 'A5071796852', 'A5071093940', 'A5009232244']"
5748,https://openalex.org/W3106717617,2020.0,49,"['A5073126169', 'A5030702477', 'A5087751292', 'A5048296639', 'A5086908160']"
5749,https://openalex.org/W2794880507,2018.0,48,"['A5031604151', 'A5083361799', 'A5040245841', 'A5091770864']"
5750,https://openalex.org/W4308651019,2022.0,48,"['A5040075192', 'A5034653321', 'A5045712451', 'A5078523938', 'A5051891666', 'A5029559269', 'A5040957572', 'A5103078784']"
5751,https://openalex.org/W4229000065,2022.0,47,"['A5086645719', 'A5012700152', 'A5040957572', 'A5015171883']"
5752,https://openalex.org/W2005867013,2012.0,46,"['A5048471401', 'A5068182184']"
5753,https://openalex.org/W3123875470,2014.0,46,"['A5076309222', 'A5022222146', 'A5084409217', 'A5072573663']"
5754,https://openalex.org/W4387728911,2023.0,45,"['A5101595154', 'A5023538210', 'A5075193114', 'A5065295188']"
5755,https://openalex.org/W3135748852,2021.0,44,"['A5030262115', 'A5033716467', 'A5017534262']"
5756,https://openalex.org/W4310782880,2022.0,44,"['A5101479114', 'A5024049310', 'A5107721315', 'A5062411921', 'A5100321143', 'A5057117298', 'A5100752789', 'A5100391883']"
5757,https://openalex.org/W4285079406,2022.0,42,"['A5043395147', 'A5058847520', 'A5066229916', 'A5038390320']"
5758,https://openalex.org/W4385564550,2023.0,42,"['A5112394063', 'A5091313286', 'A5108812639', 'A5100391883']"
5759,https://openalex.org/W3120536948,2021.0,40,"['A5036032919', 'A5068182184', 'A5068310504']"
5760,https://openalex.org/W3177433786,2021.0,39,"['A5039046293', 'A5040957572', 'A5057709084']"
5761,https://openalex.org/W4224944458,2022.0,33,"['A5057709084', 'A5040957572', 'A5039046293']"
5762,https://openalex.org/W4294958711,2022.0,33,"['A5043276931', 'A5100459797', 'A5065295188']"
5763,https://openalex.org/W4321494567,2023.0,33,"['A5064543023', 'A5055973075', 'A5029656020', 'A5051311987', 'A5031292616', 'A5006895620', 'A5052376000']"
5764,https://openalex.org/W4388271447,2023.0,30,"['A5088276589', 'A5085884601', 'A5068182184']"
5765,https://openalex.org/W4387258936,2023.0,27,"['A5058847520', 'A5066229916', 'A5030230103', 'A5038390320']"
5766,https://openalex.org/W3198096877,2021.0,26,"['A5031292616', 'A5055973075']"
5767,https://openalex.org/W4296625806,2022.0,26,"['A5088298396', 'A5100344683', 'A5023722126', 'A5100391883']"
5768,https://openalex.org/W4321440500,2023.0,26,"['A5011614759', 'A5100426869', 'A5022133632', 'A5081841624', 'A5100428453', 'A5101890828', 'A5010257279', 'A5100370096', 'A5100391883']"
5769,https://openalex.org/W4380081766,2023.0,26,"['A5043276931', 'A5100459808', 'A5029544044', 'A5065295188']"
5770,https://openalex.org/W4410358178,2025.0,25,"['A5114285271', 'A5034406723', 'A5068182184']"
5771,https://openalex.org/W4391648847,2024.0,24,"['A5013852305', 'A5049650727', 'A5017437256', 'A5040957572']"
5772,https://openalex.org/W2949135776,2020.0,22,"['A5040957572', 'A5064470161', 'A5069037107', 'A5071422618']"
5773,https://openalex.org/W4390291331,2023.0,22,"['A5073384505', 'A5038602785', 'A5081804921', 'A5008536718']"
5774,https://openalex.org/W4392772986,2024.0,21,"['A5058144931', 'A5092103078', 'A5049690558', 'A5019189415', 'A5087974848', 'A5082923475']"
5775,https://openalex.org/W4391028286,2024.0,20,"['A5026082079', 'A5086908160', 'A5080623810', 'A5055064313', 'A5002554422', 'A5056480595', 'A5073126169']"
5776,https://openalex.org/W4319787677,2023.0,19,"['A5051311987', 'A5064543023', 'A5055973075', 'A5031292616', 'A5052376000']"
5777,https://openalex.org/W4382722651,2023.0,19,"['A5110363615', 'A5109632517', 'A5101865836', 'A5101649138', 'A5075400467', 'A5100391883', 'A5029670229', 'A5101868492']"
5778,https://openalex.org/W1515863760,1980.0,18,"['A5000136720', 'A5008536718']"
5779,https://openalex.org/W4391025575,2024.0,17,"['A5058144931', 'A5071172121', 'A5064788948', 'A5082646301', 'A5009581292']"
5780,https://openalex.org/W3033382283,2020.0,15,"['A5077980244', 'A5100391883', 'A5006084992', 'A5108710298', 'A5112553929', 'A5101996828', 'A5103208965', 'A5102844025']"
5781,https://openalex.org/W4297832418,2022.0,14,"['A5064543023', 'A5055973075', 'A5007076880', 'A5052376000']"
5782,https://openalex.org/W4390752037,2024.0,13,"['A5051891666', 'A5091653336', 'A5008564953', 'A5058847520']"
5783,https://openalex.org/W4361285779,2023.0,12,"['A5100621223', 'A5100459801', 'A5064488288', 'A5100663691', 'A5065295188']"
5784,https://openalex.org/W2080811326,1998.0,198,"['A5055973075', 'A5057984557', 'A5056033374']"
5785,https://openalex.org/W2128712123,1979.0,153,"['A5113778779', 'A5008536718']"
5786,https://openalex.org/W2027953518,2006.0,126,"['A5068182184', 'A5035958229', 'A5014662127', 'A5070657345']"
5787,https://openalex.org/W2094906525,1994.0,114,"['A5075197295', 'A5055973075']"
5788,https://openalex.org/W2024072743,2006.0,100,"['A5035958229', 'A5068182184', 'A5014662127', 'A5070657345']"
5789,https://openalex.org/W2626363363,2017.0,94,"['A5091770864', 'A5052895077', 'A5013346591', 'A5063471621', 'A5006626387']"
5790,https://openalex.org/W2031185901,2011.0,87,"['A5070657345', 'A5068182184', 'A5020991141', 'A5048188317', 'A5112075243']"
5791,https://openalex.org/W2019781265,2013.0,80,"['A5101638792', 'A5068182184', 'A5031799782']"
5792,https://openalex.org/W2106236705,1990.0,80,['A5055973075']
5793,https://openalex.org/W2152784720,2011.0,73,['A5068182184']
5794,https://openalex.org/W2047169515,2013.0,70,"['A5068182184', 'A5007418876', 'A5081621956', 'A5016146759']"
5795,https://openalex.org/W2727940195,2017.0,68,"['A5040957572', 'A5024112994', 'A5070482817']"
5796,https://openalex.org/W1992262800,2009.0,67,"['A5073467527', 'A5068182184', 'A5070657345']"
5797,https://openalex.org/W2149994166,2000.0,64,"['A5055973075', 'A5004859694']"
5798,https://openalex.org/W2306841286,2016.0,60,"['A5086908160', 'A5053579952']"
5799,https://openalex.org/W2143831923,1988.0,59,"['A5055973075', 'A5088896426']"
5800,https://openalex.org/W2151431385,2013.0,59,"['A5086908160', 'A5030206762', 'A5008049737', 'A5034690621', 'A5024076910']"
5801,https://openalex.org/W2299722746,2016.0,59,"['A5016371653', 'A5045809433', 'A5068182184']"
5802,https://openalex.org/W1911784284,2012.0,58,"['A5086908160', 'A5030206762', 'A5024076910', 'A5008049737']"
5803,https://openalex.org/W2114689060,2012.0,57,"['A5068182184', 'A5028347915']"
5804,https://openalex.org/W2163785074,2010.0,52,"['A5101655847', 'A5055973075']"
5805,https://openalex.org/W3008072173,2020.0,50,"['A5064543023', 'A5055973075']"
5806,https://openalex.org/W2470448164,2016.0,46,"['A5038882105', 'A5088045488', 'A5056173029', 'A5082872358', 'A5055973075', 'A5028459743']"
5807,https://openalex.org/W2051878481,2011.0,45,"['A5056398627', 'A5039723440', 'A5100382667', 'A5081811829', 'A5100371274', 'A5108829642', 'A5042143812']"
5808,https://openalex.org/W1504050234,2015.0,44,"['A5086508834', 'A5100527216', 'A5031799782', 'A5068182184']"
